DateID;LabID;OthLabID;Problems;CRA;Error;DC13;Material;Species;SiteID;SiteName;SiteContext;SiteType;Country;Longitude;Latitude;LocQual;Source;Comments
139;AA-19351;NA;NA;7747;65;-23,9;charcoal;Juniperus;58;Çatalhöyük East;"Level IV; phase IV, BACH Area; C-TU-CTL-J; level IV; South Area, E.IV.1, post";settlement;TR;32.8257;37.6664;A;"Cessford 2005; Clare and Weninger 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016; TAY Project";NA
140;AA-22234;NA;NA;5120;55;-23,6;wood;Olea europaea;56;Wadi Makkukh (cave of the Warrior);NA;cave;PS;35.42;31.9;B;Jull et al. 1998;NA
141;AA-22235;NA;NA;5140;50;-26,7;plant remains/textile;Linum;56;Wadi Makkukh (cave of the Warrior);Linen fabric (shroud);cave;PS;35.42;31.9;B;Jull et al. 1998;NA
142;AA-22236;NA;NA;5600;65;-10,9;plant remains/textile;Graminae;56;Wadi Makkukh (cave of the Warrior);"Straw mat made of Graminae;10 cm below of the Warrior_s Burial; 10 cm below of the Warrior_s burial; 10 cm below of the Warrior_s burial";cave;PS;35.42;31.9;B;Jull et al. 1998;NA
143;AA-22237;NA;NA;5420;50;-25,7;plant remains/textile;Linum;56;Wadi Makkukh (cave of the Warrior);Bandage, linen;cave;PS;35.42;31.9;B;Jull et al. 1998;NA
144;AA-24855;NA;NA;5630;55;NA;NA;NA;18834;Tell Ziyadeh;Z/G4;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
145;AA-24856;NA;NA;5540;55;NA;NA;NA;18834;Tell Ziyadeh;X 019;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
146;AA-24857;NA;NA;5555;55;NA;NA;NA;18834;Tell Ziyadeh;X 012;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
147;AA-24858;NA;NA;5535;55;NA;NA;NA;18834;Tell Ziyadeh;X 009;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
148;AA-24859;NA;NA;5870;65;NA;NA;NA;18834;Tell Ziyadeh;A/C2 006;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
149;AA-24860;NA;NA;5855;75;NA;NA;NA;18834;Tell Ziyadeh;A/C3 008;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
150;AA-24861;NA;NA;5890;55;NA;NA;NA;18834;Tell Ziyadeh;A/C5 044;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
151;AA-24862;NA;NA;5780;55;NA;NA;NA;18834;Tell Ziyadeh;J 072/96;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
152;AA-24863;NA;NA;5895;60;NA;NA;NA;18834;Tell Ziyadeh;J,NS 105V;settlement;SY;40.844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
153;AA-24864;NA;NA;5665;55;NA;NA;NA;18834;Tell Ziyadeh;J 098/131;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
154;AA-24865;NA;NA;5840;80;NA;NA;NA;18834;Tell Ziyadeh;A/C1 032;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
155;AA-24866;NA;NA;5905;70;NA;NA;NA;18834;Tell Ziyadeh;C/C2 049;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
156;AA-25037;NA;NA;8775;75;NA;charcoal;NA;50;Ain Ghazal;"loc, F-14,037, Chipping floor; East, F-14.037, chipping floor";settlement;JO;35.976;31.988;A;"Rollefson 1998; Maher et al. 2011; Flohr et al. 2016";NA
157;AA-25424;NA;NA;8030;65;NA;charcoal/mortar;NA;50;Ain Ghazal;"Central, 3876,128, PPNC; Central, 3876.128, wall mortar";settlement;JO;35.976;31.988;A;"Rollefson 1998; Benz 2014; Flohr et al. 2016";NA
158;AA-25425;NA;NA;8080;65;NA;charcoal;NA;50;Ain Ghazal;"East, E-13,032, PPNC; East, E-130.32, on lower temple floor";settlement;JO;35.976;31.988;A;"Rollefson 1998; Benz 2014; Maher et al. 2011; Flohr et al. 2016";NA
159;AA-25426;NA;NA;8205;65;NA;charcoal;NA;50;Ain Ghazal;"East, F-12,037; East, F-12.037, firepit";settlement;JO;35.976;31.988;A;"Rollefson 1998; Benz 2014; Maher et al. 2011; Flohr et al. 2016";NA
160;AA-25427;NA;NA;7910;60;NA;charcoal;NA;50;Ain Ghazal;"East, PPNC, g-28,020.; East, G-28.020, ash, circular structure";settlement;JO;35.976;31.988;A;"Rollefson 1998; Benz 2014; Maher et al. 2011; Flohr et al. 2016";NA
161;AA-25428;NA;NA;7910;60;NA;charcoal;NA;50;Ain Ghazal;"East, PPNC, g-28,016.; East, G-28.016, ash, circular structure";settlement;JO;35.976;31.988;A;"Rollefson 1998; Benz 2014; Maher et al. 2011; Flohr et al. 2016";NA
162;AA-25429;NA;NA;7980;55;NA;seeds (charred);Lens;50;Ain Ghazal;"North 5717,146, LPPNB; North, 5717.146, above mud fill behind ""shrine"", above floor 147";settlement;JO;35.976;31.988;A;"Rollefson 1998; Benz 2014; Maher et al. 2011; Flohr et al. 2016";NA
163;AA-27976;NA;NA;7780;55;NA;charcoal;NA;58;Çatalhöyük East;"Level VI/VII;unit 2255, building 3; phase VII/VI, BACH Area; unit 2255";settlement;TR;32,8257;37.6664;A;"Clare and Weninger 2014; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016";NA
164;AA-27978;NA;NA;7710;70;-22,1;grain (charred);Cerealia;58;Çatalhöyük East;"phase VI, North Area; building 1, phase 3, unit 1349 fill of basin; building 1, phase 3; North Area, unit 1349, fill of basin";settlement;TR;32.8257;37.6664;A;"Cessford 2005; Clare and Weninger 2014; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016";NA
165;AA-27979;NA;NA;7700;60;-23,5;grain (charred);Cerealia;58;Çatalhöyük East;"Level VI;unit 1416, floor sequence; phase VI, North Area; building 1, phase 2, unit 1416 floor of sequence; building 1, phase 2; North Area, unit 1416, floor sequence";settlement;TR;32.8257;37.6664;A;"Cessford 2005; Bronk Ramsey et al. 2009; Clare and Weninger 2014; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016";NA
166;AA-27980;NA;NA;7790;60;-24,4;grain (charred);Cerealia;58;Çatalhöyük East;"Level VII;space 105, unit 1091 fill of wall cut; phase VIII-VII, South Area; space 105, unit 1091 fill of wall cut; level VII; South Area, space 105, fill of wall cut";settlement;TR;32.8257;37.6664;A;"Cessford 2005; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016";NA
167;AA-27981;NA;NA;7040;40;NA;charcoal;NA;9896;Çatalhöyük West;"Base of mound; phase basal, core CH96W; base of mound; base of mound";settlement;TR;32,8229;37.6663;A;"Göktürk et al. 2002; CalPal; Brami and Zanotti 2015; Flohr et al. 2016; Tay Project";NA
168;AA-27982;NA;NA;8195;80;-24;charcoal;NA;58;Çatalhöyük East;"Pre XII,D;Core CH94A, alluviated dump?; phase Pre-XII.D, Base of E. mound; core CH94A, alluviated dump; Pre XII.D?; South Area, Core CH94A, base of East mound";settlement;TR;32.8257;37.6664;A;"Cessford 2005; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016";NA
169;AA-27983;NA;NA;7015;55;-23;charcoal;NA;58;Çatalhöyük East;"unit 2410=6020/6086 buried soil horizons and land surfaces; KOPAL Area; unit 2410=6020/6086 buried soil horizons and land surfaces";settlement;TR;32,8257;37.6664;A;"CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016";NA
170;AA-29771;NA;NA;6170;55;NA;NA;NA;15701;Ain Waida';"B; Surface 039";settlement;JO;35,577902;31.243305;A;"Kuijt and Chesson 2002; CalPal; Flohr et al. 2016";NA
171;AA-30431;NA;NA;2830;55;NA;grain;Cerealia;12205;Tel Rehov;NA;settlement;IL;35,4982;32.4571;A;Fantalkin et al.  2011;NA
172;AA-30431 U3-12;NA;NA;2745;50;NA;grain (charred);NA;12205;Tel Rehov;Stratum 5, Locus 2425;settlement;IL;35,4982;32.4571;A;Mazar and Carmi 2001;NA
173;AA-30431 U3-13;NA;NA;2730;45;NA;grain (charred);NA;12205;Tel Rehov;Stratum 5, Locus 2425;settlement;IL;35,4982;32.4571;A;Mazar and Carmi 2001;NA
174;AA-30431 U3-21;NA;NA;2815;50;NA;grain (charred);NA;12205;Tel Rehov;Stratum 5, Locus 2425;settlement;IL;35,4982;32.4571;A;Mazar and Carmi 2001;NA
175;AA-30431 U3-22;NA;NA;2770;50;NA;grain (charred);NA;12205;Tel Rehov;Stratum 5, Locus 2425;settlement;IL;35,4982;32.4571;A;Mazar and Carmi 2001;NA
176;AA-30431 U3-23;NA;NA;2710;45;NA;grain (charred);NA;12205;Tel Rehov;Stratum 5, Locus 2425;settlement;IL;35,4982;32.4571;A;Mazar and Carmi 2001;NA
177;AA-30431 U3-31;NA;NA;2685;45;NA;grain (charred);NA;12205;Tel Rehov;Stratum 5, Locus 2425;settlement;IL;35,4982;32.4571;A;Mazar and Carmi 2001;NA
178;AA-30431 U3-32;NA;NA;2760;60;NA;grain (charred);NA;12205;Tel Rehov;Stratum 5, Locus 2425;settlement;IL;35,4982;32.4571;A;Mazar and Carmi 2001;NA
179;AA-30431 U3-33;NA;NA;2740;50;NA;grain (charred);NA;12205;Tel Rehov;Stratum 5, Locus 2425;settlement;IL;35,4982;32.4571;A;Mazar and Carmi 2001;NA
180;AA-30480;NA;NA;5840;50;NA;NA;NA;18835;Tell Kuran;ash layer eroding out of side of mound;settlement;SY;40,40796;36.597152;A;Flohr et al. 2016;NA
181;AA-30483;NA;NA;4210;50;NA;seeds;NA;18834;Tell Ziyadeh;fill of a large storage building;settlement;SY;40,844103;36.411033;A;"Hole 2001; Ristvet 2011";NA
182;AA-30484;NA;NA;4445;50;NA;seeds;NA;18834;Tell Ziyadeh;fill of a large storage building;settlement;SY;40,844103;36.411033;A;"Hole 2001; Ristvet 2011";NA
183;AA-30485;NA;NA;4385;50;NA;seeds;NA;18834;Tell Ziyadeh;fill of a large storage building;settlement;SY;40,844103;36.411033;A;"Hole 2001; Ristvet 2011";NA
184;AA-30486;NA;NA;4415;50;NA;seeds;NA;18834;Tell Ziyadeh;fill of a large storage building;settlement;SY;40,844103;36.411033;A;"Hole 2001; Ristvet 2011";NA
185;AA-30487;NA;NA;4625;70;NA;NA;NA;18835;Tell Kuran;NA;settlement;SY;40,40796;36.597152;A;Hole 2001;NA
186;AA-30488;NA;NA;5250;80;NA;grain (charred);Cerealia;18836;Umm Qseir;Late Chalcolithic below Late Uruk layers;settlement;SY;41;36,4167;B;"Hole 2001; Flohr et al. 2016";NA
187;AA-30490;NA;NA;5950;55;NA;NA;NA;18834;Tell Ziyadeh;E2 043;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
188;AA-30491;NA;NA;5360;55;NA;NA;NA;18834;Tell Ziyadeh;A11 003;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
189;AA-30492;NA;NA;5705;60;NA;NA;NA;18834;Tell Ziyadeh;X 030;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
190;AA-30493;NA;NA;5835;60;NA;NA;NA;18834;Tell Ziyadeh;X 037;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
191;AA-30494;NA;NA;5910;50;NA;NA;NA;18834;Tell Ziyadeh;X 042;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
192;AA-30495;NA;NA;5960;55;NA;NA;NA;18834;Tell Ziyadeh;D1 031;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
193;AA-30496;NA;NA;6075;50;NA;NA;NA;18834;Tell Ziyadeh;D3 091;settlement;SY;40,844103;36.411033;A;"Hole 2001; Flohr et al. 2016";NA
194;AA-30497;NA;NA;6845;75;NA;NA;NA;18837;Kashkashok I;"basal layer; laminated black, grey and orange ashy layer at depth of 1,0-1.25m below surface";settlement;SY;40.63879;36.638837;A;Flohr et al. 2016;NA
195;AA-30498;NA;NA;6575;55;NA;grain (charred);Cerealia;431;Tell Aqab;Late Halaf;settlement;SY;40,895556;37.058056;A;Flohr et al. 2016;NA
196;AA-30499;NA;NA;6835;65;NA;NA;NA;18836;Umm Qseir;"Lowest layer; E3-4";settlement;SY;41;36,4167;B;"Hole 2001; Flohr et al. 2016";NA
197;AA-30500;NA;NA;7705;75;NA;grain (charred);Cerealia;64;Tell Halaf;"basal; FS 94: pit or depression in basal clay filled with ashy midden layers";settlement;SY;40,0396;36.8266;A;Flohr et al. 2016;NA
198;AA-30501;NA;NA;7805;60;NA;grain (charred);Cerealia;64;Tell Halaf;"basal; FS 96: ash layers at 10-15 cm distance from FS 94";settlement;SY;40,0396;36.8266;A;Flohr et al. 2016;NA
199;AA-30502;NA;NA;5510;60;NA;NA;NA;18839;Tell Mashnaqa;NA;settlement;SY;40,79464;36.288425;A;Flohr et al. 2016;NA
200;AA-30503;NA;NA;5615;50;NA;NA;NA;18839;Tell Mashnaqa;NA;settlement;SY;40,79464;36.288425;A;Flohr et al. 2016;NA
201;AA-30504;NA;NA;5560;50;NA;NA;NA;18839;Tell Mashnaqa;NA;settlement;SY;40,79464;36.288425;A;Flohr et al. 2016;NA
202;AA-30505;NA;NA;5645;55;NA;NA;NA;18839;Tell Mashnaqa;NA;settlement;SY;40,79464;36.288425;A;Flohr et al. 2016;NA
203;AA-30506;NA;NA;6215;55;NA;grain (charred);Cerealia;431;Tell Aqab;Level 4,19 (earliest Ubaid level);settlement;SY;40.895556;37.058056;A;Flohr et al. 2016;NA
204;AA-30507;NA;NA;5875;80;NA;NA;NA;18835;Tell Kuran;Area E, small ash layer;settlement;SY;40,40796;36.597152;A;Flohr et al. 2016;NA
205;AA-30508;NA;NA;7710;85;NA;bone (charred);animal;143;Tell Feyda;NA;settlement;SY;40,3714;36.6606;A;Flohr et al. 2016 Quaternary Science Reviews 136;NA
206;AA-30509;NA;NA;7945;85;NA;bone (charred);animal;143;Tell Feyda;NA;settlement;SY;40,3714;36.6606;A;Flohr et al. 2016 Quaternary Science Reviews 136;NA
207;AA-31034;NA;NA;3015;45;NA;charcoal;NA;303318;Tsaghkahovit;subsurface deposit, locus 8;settlement;AM;44,223056;40.636111;A;"AraGATS database; Manning et al. 2018";NA
208;AA-31035;NA;NA;3040;45;NA;charcoal;NA;303318;Tsaghkahovit;subsurface deposit, locus 6;settlement;AM;44,223056;40.636111;A;"AraGATS database; Manning et al. 2018";NA
209;AA-31036;NA;NA;2975;50;NA;charcoal;NA;303318;Tsaghkahovit;subsurface deposit, locus 5;settlement;AM;44,223056;40.636111;A;"AraGATS database; Manning et al. 2018";NA
210;AA-32031;NA;NA;5830;55;-16,1;fruitstone (charred);Phoenix dactylifera;15702;Dalma 11;NA;settlement;AE;52.31;24.47;B;CalPal;NA
211;AA-32032;NA;NA;6165;55;-15,9;fruitstone (charred);Phoenix dactylifera;15702;Dalma 11;NA;settlement;AE;52.31;24.47;B;CalPal;NA
212;AA-32662;NA;NA;4140;65;NA;NA;NA;16199;Tell es Sweyhat;NA;settlement;SY;38,253889;36.274167;A;Danti and Zettler 2007;NA
213;AA-33128;NA;NA;9235;70;-21;grain;Cerealia;1074;Kissonerga Mylouthkia;"Well 116;loc, 114";settlement;CY;32.4;34.83;B;Manning 2013;NA
214;AA-33129;NA;NA;9110;70;-23;grain;Cerealia;1074;Kissonerga Mylouthkia;"Well 116;loc, 124";settlement;CY;32.4;34.83;B;Manning 2013;NA
215;AA-33130;NA;NA;8025;65;-23;plant remains;Lolium;1074;Kissonerga Mylouthkia;"Well 133;loc, 264";settlement;CY;32.4;34.83;B;Manning 2013;NA
216;AA-33440;NA;NA;2990;55;NA;wood;NA;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
217;AA-33441;NA;NA;2960;60;NA;wood;NA;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
218;AA-33442;NA;NA;3015;55;NA;wood;NA;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
219;AA-33443;NA;NA;3050;55;NA;wood;NA;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
220;AA-33444;NA;NA;2955;55;NA;wood;NA;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
221;AA-33450;NA;NA;2990;45;NA;grain;Cerealia;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
222;AA-33451;NA;NA;2960;45;NA;grain;Cerealia;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
223;AA-33452;NA;NA;2930;60;NA;grain;Cerealia;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
224;AA-33452A;NA;NA;2945;50;NA;grain;Cerealia;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
225;AA-33453;NA;NA;2960;50;NA;grain;Cerealia;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
226;AA-33454;NA;NA;2955;65;NA;grain;Cerealia;71;Apliki-Karamallos;NA;mining settlement;CY;33,119436;34.932146;A;Manning 2013;NA
227;AA-3373;NA;NA;1570;60;NA;NA;NA;72;Kestel / Sarituzla Madeni;NA;mine;TR;34,920799;37.813538;A;Yener 2000;NA
228;AA-3374;NA;NA;4020;80;NA;NA;NA;72;Kestel / Sarituzla Madeni;EBA;mine/workshop;TR;34,920799;37.813538;A;TAY Project;NA
229;AA-3375;NA;NA;3805;70;NA;NA;NA;72;Kestel / Sarituzla Madeni;EBA;mine/workshop;TR;34,920799;37.813538;A;TAY Project;NA
230;AA-3376;NA;NA;3830;65;NA;NA;NA;72;Kestel / Sarituzla Madeni;EBA;mine/workshop;TR;34,920799;37.813538;A;TAY Project;NA
231;AA-35824;NA;DuplicateLabID;4020;45;NA;charcoal;NA;73;Tilbes Höyük;EBA III;settlement;TR;37,873;37.097;B;TAY Project;Two dates from this site, seemingly different but with same lab code.
232;AA-35824;NA;DuplicateLabID;4320;50;NA;NA;NA;73;Tilbes Höyük;EBA I;settlement;TR;37,873;37.097;B;TAY Project;Two dates from this site, seemingly different but with same lab code.
233;AA-35826;NA;NA;4540;50;NA;NA;NA;73;Tilbes Höyük;EBA I;settlement;TR;37,873;37.097;B;Fuensanta et al. 2002;NA
234;AA-35827;NA;NA;4450;50;NA;NA;NA;73;Tilbes Höyük;EBA I;settlement;TR;37,873;37.097;B;Fuensanta et al. 2002;NA
235;AA-35882;NA;NA;4180;45;NA;charcoal;NA;73;Tilbes Höyük;EBA III;settlement;TR;37,873;37.097;B;TAY Project;NA
236;AA-37091;NA;NA;6932;55;NA;charcoal;Leguminosae;74;Fistikli Höyük;"3B Unit B; IIIa (B3B); Unit B, locus 114,4, RN 5474, midden";settlement;TR;37.9777;36.9955;A;"Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016";NA
237;AA-37092;NA;NA;6935;60;NA;charcoal;Leguminosae;74;Fistikli Höyük;"3C Unit C; IIIa (B3C); Unit B, locus 103,6, RN 5406, midden";settlement;TR;37.9777;36.9955;A;"Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016";NA
238;AA-37093;NA;NA;6995;50;NA;charcoal;Leguminosae;74;Fistikli Höyük;"2C Unit D; IIIc (D2C); Unit D, locus 83,3, RN 2860, exterior surface";settlement;TR;37.9777;36.9955;A;"Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016";NA
239;AA-37094;NA;NA;6950;55;NA;charcoal;Rosaceae;74;Fistikli Höyük;"3A Unit A; IIIa (B3A); Unit B, locus 105,3, RN 3994, midden";settlement;TR;37.9777;36.9955;A;"Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016";NA
240;AA-37095;NA;NA;6840;45;NA;charcoal;NA;74;Fistikli Höyük;"3A Unit G; IIIa (G3A); Unit G, Locus 26, RN5317, exterior surface";settlement;TR;37,9777;36.9955;A;"Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016";NA
241;AA-37096;NA;NA;7020;45;NA;charcoal;Leguminosae;74;Fistikli Höyük;"2C Unit D; IIIc (D2C); Unit D, locus 94,1, RN 2933, room fill";settlement;TR;37.9777;36.9955;A;"Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016";NA
242;AA-37097;NA;NA;6912;55;NA;charcoal;Leguminosae;74;Fistikli Höyük;"3B Unit B; IIIa (B3B); Unit B, locus 66, RN 3611, midden";settlement;TR;37,9777;36.9955;A;"Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016";NA
243;AA-38140;NA;NA;9592;64;-25,5;charcoal;NA;77;Iraq ed Dubb;"Structure 1, Locus 005, D10/8a; Structure 1, Locus 005, D10/8a. From fill deposits inside and above mud floor 007";cave;JO;35.7158;32.3908;A;"Kuijt 2004; Benz 2014; CalPal; Flohr et al. 2016";NA
244;AA-38141;NA;NA;10031;69;-25,2;charcoal;NA;78;Bab edh-Dhra;"recovered from secondary sediments above floor of structure II; 2,30 m below surface; Tank trench, 2.3m; recovered from secondary sediments above floor of structure II; 2,30 m below surface; Area I, Tank Trench";settlement;JO;35.5342;31.2539;A;"Benz 2014; Kuijt and Finlayson 2001; CalPal; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016";NA
245;AA-38142;NA;NA;10059;73;-21,1;charcoal;NA;78;Bab edh-Dhra;"recovered from later secondary sediments filling structure II; 1,80 m below surface; Tank trench, 1.8m; recovered from later secondary sediments filling structure II; 1,80 m below surface; Area I, Tank Trench";settlement;JO;35.5342;31.2539;A;"Benz 2014; Kuijt and Finlayson 2001; CalPal; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016";NA
246;AA-38143;NA;NA;9984;67;-25,5;charcoal;NA;78;Bab edh-Dhra;"recovered from just above flagstone bench next to wall 007, structure I; 1,25 m below surface; F6, Str. 1, 1.31m; 1.25 m below surface; Area 1, Feature 6, Structure I. From just above flagstone bench next to wall 007, structure I";settlement;JO;35.5342;31.2539;A;"Benz 2014; Kuijt and Finlayson 2001; CalPal; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016";NA
247;AA-38144;NA;NA;10000;68;-25,8;charcoal;NA;78;Bab edh-Dhra;"recovered from just above flagstone bench next to wall 007, structure I; 1,01 m below surface; F6, Str. 1, 1.01m; 1.31 m below surface; Area 1, Feature 6, Structure I. From just above flagstone bench next to wall 007, structure I";settlement;JO;35.5342;31.2539;A;"Benz 2014; Kuijt and Finlayson 2001; CalPal; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016";NA
248;AA-38145;NA;NA;9941;72;-25,2;charcoal;NA;77;Iraq ed Dubb;"Structure 2, Locus 031, D12/2a; Structure 2, Locus 031, D12/2a. From mud construction of inset limestone feature";cave;JO;35.7158;32.3908;A;"Kuijt 2004; Benz 2014; CalPal; Flohr et al. 2016";NA
249;AA-38278;NA;NA;10657;82;-23,8;seed (charred);Pistacia/Amygdalus;77;Iraq ed Dubb;"Structure 1, Locus 011, E 10/9a; Structure 1, mud floor 007; Structure 1, Locus 011, E 10/9a. From sediments below mud floor 007/010";settlement;JO;35.7158;32.3908;A;"Kuijt 2004; Benz 2014; CalPal; Flohr et al. 2016";NA
250;AA-38279;NA;NA;10723;68;-24,1;charcoal;Pistacia/Amygdalus;77;Iraq ed Dubb;"Structure 2, Locus 025, D10/14a; Structure 2, Locus 025, D10/14a. Extramural of Structure I. Burial context stratigraphically below Structure I";cave;JO;35.7158;32.3908;A;"Kuijt 2004; Benz 2014; CalPal; Flohr et al. 2016";NA
251;AA-38421;NA;NA;4602;45;NA;charcoal;Procavia, pellet;15704;Hyrax midden 2000-23a, 2;NA;settlement;YE;50,4;15.6;B;"CalPal; McCorriston and Weisberg 2002";NA
252;AA-38543;NA;NA;7403;70;NA;charcoal;NA;15705;Khuzma as-Shumlya;NA;rock shelter;YE;50,41;15.59;B;"CalPal;McCorriston and Weisberg 2002";NA
253;AA-38544;NA;NA;5806;64;NA;charcoal;NA;15705;Khuzma as-Shumlya;NA;rock shelter;YE;50,41;15.59;B;"CalPal;McCorriston and Weisberg 2002";NA
254;AA-38545;NA;NA;7432;60;NA;charcoal;NA;15705;Khuzma as-Shumlya;NA;rock shelter;YE;50,41;15.59;B;"CalPal;McCorriston and Weisberg 2002";NA
255;AA-38546;NA;NA;6352;57;NA;charcoal;NA;15705;Khuzma as-Shumlya;NA;rock shelter;YE;50,41;15.59;B;"CalPal;McCorriston and Weisberg 2002";NA
256;AA-38547;NA;NA;5616;84;NA;charcoal;NA;15705;Khuzma as-Shumlya;NA;rock shelter;YE;50,41;15.59;B;"CalPal;McCorriston and Weisberg 2002";NA
257;AA-38548;NA;NA;7723;87;NA;charcoal;NA;15705;Khuzma as-Shumlya;NA;rock shelter;YE;50,41;15.59;B;"CalPal;McCorriston and Weisberg 2002";NA
258;AA-40101;NA;NA;7806;61;NA;seeds;NA;79;Mezraa Teleilat;Beginning of the Transition Period to Ceramic Neolithic;settlement;TR;37,986253;36.9775;A;"Coşkunsu 2007; Özdogan 2011; CalPal; Flohr et al. 2016";NA
259;AA-40143;NA;NA;2967;50;NA;NA;NA;303322;Hnaberd;subsurface deposit, locus 1;settlement;AM;44,145656;40.630919;A;"AraGATS database; Manning et al. 2018";NA
260;AA-40144;NA;NA;3125;42;NA;charcoal;NA;303322;Hnaberd;NA;settlement;AM;44,145656;40.630919;A;"AraGATS database; Manning et al. 2018";NA
261;AA-40145;NA;NA;3050;42;NA;charcoal;NA;303322;Hnaberd;Locus 21;settlement;AM;44,145656;40.630919;A;"AraGATS database; Manning et al. 2018";NA
262;AA-40147;NA;NA;3083;52;NA;charcoal;NA;303319;Gegharot;Locus 6;settlement;AM;44,224835;40.705387;A;"AraGATS database; Manning et al. 2018";NA
263;AA-40148;NA;NA;2768;40;NA;charcoal;NA;303319;Gegharot;Locus 3;settlement;AM;44,224835;40.705387;A;"AraGATS database; Manning et al. 2018";NA
264;AA-40149;NA;NA;3098;42;NA;charcoal;NA;303319;Gegharot;Subsurface deposit, locus 23;settlement;AM;44,224835;40.705387;A;"AraGATS database; Manning et al. 2018";NA
